stfips,ctfips,st,cty,lon,lat,Uppm
47,167,TN,TIPTON,-89.739,35.501,2.13881
47,167,TN,TIPTON,-90.114,35.423,2.13881
47,169,TN,TROUSDALE,-86.157,36.393,2.12783
47,171,TN,UNICOI,-82.433,36.111,2.19897
47,173,TN,UNION,-83.838,36.288,1.62258
47,175,TN,VANBUREN,-85.453,35.696,1.5385
47,177,TN,WARREN,-85.778,35.679,2.08847
47,179,TN,WASHINGTON,-82.498,36.293,2.36285
47,181,TN,WAYNE,-87.788,35.24,1.83477
47,183,TN,WEAKLEY,-88.718,36.298,2.37977
47,185,TN,WHITE,-85.457,35.926,1.93248
47,185,TN,WHITE,-85.259,35.781,1.93248
47,187,TN,WILLIAMSON,-86.899,35.894,2.33715
47,189,TN,WILSON,-86.298,36.156,2.07173
48,1,TX,ANDERSON,-95.652,31.814,1.62834
48,3,TX,ANDREWS,-102.637,32.305,0.994059
48,5,TX,ANGELINA,-94.611,31.255,1.59667
48,7,TX,ARANSAS,-96.991,28.085,0.574124
48,9,TX,ARCHER,-98.687,33.615,1.70729
48,11,TX,ARMSTRONG,-101.357,34.965,1.99285
48,13,TX,ATASCOSA,-98.528,28.89,1.56084
48,15,TX,AUSTIN,-96.278,29.887,1.00648
48,17,TX,BAILEY,-102.829,34.068,1.37879
48,19,TX,BANDERA,-99.246,29.747,1.33478
48,21,TX,BASTROP,-97.312,30.103,1.59941
48,23,TX,BAYLOR,-99.213,33.616,1.79113
48,25,TX,BEE,-97.741,28.417,1.00043
48,27,TX,BELL,-97.478,31.038,1.54339
48,29,TX,BEXAR,-98.52,29.449,1.36113
48,31,TX,BLANCO,-98.4,30.266,1.3575
48,33,TX,BORDEN,-101.431,32.744,1.6287
48,35,TX,BOSQUE,-97.634,31.901,1.55567
48,37,TX,BOWIE,-94.422,33.445,1.49583
48,39,TX,BRAZORIA,-95.437,29.171,1.59797
48,41,TX,BRAZOS,-96.302,30.662,1.79933
48,43,TX,BREWSTER,-103.252,29.814,1.66219
48,45,TX,BRISCOE,-101.208,34.53,1.82725
48,47,TX,BROOKS,-98.218,27.031,0.768671
48,49,TX,BROWN,-99,31.774,1.46829
48,51,TX,BURLESON,-96.62,30.492,1.73517
48,53,TX,BURNET,-98.183,30.788,1.56923
48,55,TX,CALDWELL,-97.62,29.837,1.48946
48,57,TX,CALHOUN,-96.615,28.439,0.997683
48,59,TX,CALLAHAN,-99.373,32.298,1.56321
48,61,TX,CAMERON,-97.45,26.152,1.53961
48,63,TX,CAMP,-94.978,32.973,1.59346
48,65,TX,CARSON,-101.354,35.403,2.07703
48,67,TX,CASS,-94.344,33.077,1.455
48,69,TX,CASTRO,-102.261,34.53,1.83404
48,71,TX,CHAMBERS,-94.672,29.709,1.23977
48,73,TX,CHEROKEE,-95.165,31.837,1.76683
48,75,TX,CHILDRESS,-100.207,34.529,1.52703
48,77,TX,CLAY,-98.208,33.785,1.52406
48,79,TX,COCHRAN,-102.828,33.604,1.22825
48,81,TX,COKE,-100.53,31.888,1.37539
48,83,TX,COLEMAN,-99.453,31.773,1.56924
48,85,TX,COLLIN,-96.572,33.188,1.74553
48,87,TX,COLLINGSWORTH,-100.27,34.965,1.42414
48,89,TX,COLORADO,-96.526,29.621,0.958098
48,91,TX,COMAL,-98.278,29.807,1.5263
48,93,TX,COMANCHE,-98.558,31.948,1.23811
48,95,TX,CONCHO,-99.864,31.327,1.44002
48,97,TX,COOKE,-97.212,33.639,1.74383
48,99,TX,CORYELL,-97.799,31.391,1.40903
48,101,TX,COTTLE,-100.278,34.078,1.45691
48,103,TX,CRANE,-102.516,31.428,1.11251
48,105,TX,CROCKETT,-101.412,30.723,1.58097
48,107,TX,CROSBY,-101.3,33.615,1.64132
48,109,TX,CULBERSON,-104.517,31.447,1.62749
48,111,TX,DALLAM,-102.602,36.278,1.65085
48,113,TX,DALLAS,-96.778,32.767,1.77703
48,115,TX,DAWSON,-101.947,32.742,1.09919
48,117,TX,DEAFSMITH,-102.604,34.966,2.2052
48,119,TX,DELTA,-95.672,33.386,1.73727
48,121,TX,DENTON,-97.117,33.204,1.77845
48,123,TX,DEWITT,-97.357,29.082,0.915732
48,125,TX,DICKENS,-100.778,33.617,1.58865
48,127,TX,DIMMIT,-99.756,28.422,1.59906
48,129,TX,DONLEY,-100.814,34.965,1.40948
48,131,TX,DUVAL,-98.509,27.681,1.27501
48,133,TX,EASTLAND,-98.832,32.327,1.31508
48,135,TX,ECTOR,-102.542,31.869,1.07649
48,137,TX,EDWARDS,-100.304,29.982,1.35197
48,139,TX,ELLIS,-96.793,32.348,1.79511
48,141,TX,ELPASO,-106.234,31.768,2.23219
48,143,TX,ERATH,-98.218,32.236,1.27711
48,145,TX,FALLS,-96.936,31.253,1.58682
48,147,TX,FANNIN,-96.106,33.593,1.83436
48,149,TX,FAYETTE,-96.919,29.877,1.17051
48,151,TX,FISHER,-100.402,32.743,1.48348
48,153,TX,FLOYD,-101.303,34.072,1.80852
48,155,TX,FOARD,-99.777,33.974,1.66408
48,157,TX,FORTBEND,-95.771,29.527,1.58388
48,159,TX,FRANKLIN,-95.218,33.175,1.57202
48,161,TX,FREESTONE,-96.148,31.705,1.53739
48,163,TX,FRIO,-99.108,28.868,1.33412
48,165,TX,GAINES,-102.635,32.741,1.00266
48,167,TX,GALVESTON,-94.857,29.381,1.44559
48,169,TX,GARZA,-101.298,33.18,1.76133
48,171,TX,GILLESPIE,-98.946,30.318,1.30375
48,173,TX,GLASSCOCK,-101.52,31.869,1.71955
48,175,TX,GOLIAD,-97.426,28.657,0.930854
48,177,TX,GONZALES,-97.492,29.456,1.45133
48,179,TX,GRAY,-100.812,35.401,1.73133
48,181,TX,GRAYSON,-96.678,33.627,1.73096
48,183,TX,GREGG,-94.817,32.48,1.73781
48,185,TX,GRIMES,-95.985,30.543,1.8334
48,187,TX,GUADALUPE,-97.948,29.583,1.39653
48,189,TX,HALE,-101.826,34.07,1.66644
48,191,TX,HALL,-100.681,34.531,1.43479
48,193,TX,HAMILTON,-98.11,31.705,1.36358
48,195,TX,HANSFORD,-101.354,36.277,2.10382
48,197,TX,HARDEMAN,-99.745,34.29,1.64623
48,199,TX,HARDIN,-94.39,30.332,1.43001
48,201,TX,HARRIS,-95.392,29.857,1.17981
48,203,TX,HARRISON,-94.37,32.549,1.58955
48,205,TX,HARTLEY,-102.602,35.84,1.83262
48,207,TX,HASKELL,-99.73,33.178,1.56626
48,209,TX,HAYS,-98.031,30.058,1.62354
48,211,TX,HEMPHILL,-100.27,35.838,1.47557
48,213,TX,HENDERSON,-95.85,32.212,1.38605
48,215,TX,HIDALGO,-98.181,26.396,1.43202
48,217,TX,HILL,-97.132,31.991,1.54006
48,219,TX,HOCKLEY,-102.343,33.608,1.42363
48,221,TX,HOOD,-97.832,32.43,1.44121
48,223,TX,HOPKINS,-95.564,33.149,1.66504
48,225,TX,HOUSTON,-95.422,31.318,1.65071
48,227,TX,HOWARD,-101.435,32.306,1.33797
48,229,TX,HUDSPETH,-105.386,31.458,1.85374
48,231,TX,HUNT,-96.085,33.123,1.659
48,233,TX,HUTCHINSON,-101.354,35.84,1.69465
48,235,TX,IRION,-100.982,31.304,1.46531
48,237,TX,JACK,-98.172,33.233,1.57852
48,239,TX,JACKSON,-96.577,28.954,1.19006
48,241,TX,JASPER,-94.025,30.743,1.48741
48,243,TX,JEFFDAVIS,-104.14,30.715,1.91027
48,245,TX,JEFFERSON,-94.154,29.853,1.33165
48,247,TX,JIMHOGG,-98.697,27.043,1.14378
48,249,TX,JIMWELLS,-98.09,27.731,1.04588
48,251,TX,JOHNSON,-97.366,32.38,1.73351
48,253,TX,JONES,-99.878,32.74,1.33953
48,255,TX,KARNES,-97.859,28.905,1.34568
48,257,TX,KAUFMAN,-96.288,32.599,1.71672
48,259,TX,KENDALL,-98.711,29.944,1.39969
48,261,TX,KENEDY,-97.63,26.929,0.729283
48,263,TX,KENT,-100.777,33.181,1.58664
48,265,TX,KERR,-99.35,30.061,1.38187
48,267,TX,KIMBLE,-99.748,30.487,1.34678
48,269,TX,KING,-100.255,33.616,1.61579
48,271,TX,KINNEY,-100.418,29.349,1.31395
48,273,TX,KLEBERG,-97.668,27.428,0.995009
48,275,TX,KNOX,-99.741,33.605,1.61983
48,277,TX,LAMAR,-95.571,33.666,1.80522
48,279,TX,LAMB,-102.351,34.069,1.41375
48,281,TX,LAMPASAS,-98.239,31.196,1.33523
48,283,TX,LASALLE,-99.099,28.345,1.51079
48,285,TX,LAVACA,-96.93,29.384,0.843232
48,287,TX,LEE,-96.965,30.311,1.70036
48,289,TX,LEON,-95.994,31.297,1.59442
48,291,TX,LIBERTY,-94.812,30.151,1.38066
48,293,TX,LIMESTONE,-96.58,31.545,1.53168
48,295,TX,LIPSCOMB,-100.273,36.278,1.54979
48,297,TX,LIVEOAK,-98.125,28.351,1.34783
48,299,TX,LLANO,-98.684,30.706,1.73169
48,301,TX,LOVING,-103.58,31.849,1.26759
48,303,TX,LUBBOCK,-101.82,33.61,1.45154
48,305,TX,LYNN,-101.816,33.177,1.40205
48,307,TX,MCCULLOCH,-99.347,31.198,1.50437
48,309,TX,MCLENNAN,-97.202,31.552,1.55611
48,311,TX,MCMULLEN,-98.567,28.349,1.85915
48,313,TX,MADISON,-95.927,30.965,1.69495
48,315,TX,MARION,-94.358,32.798,1.36112
48,317,TX,MARTIN,-101.951,32.306,1.23357
48,319,TX,MASON,-99.226,30.718,1.40912
48,321,TX,MATAGORDA,-96.005,28.784,1.43505
48,323,TX,MAVERICK,-100.314,28.743,1.64758
48,325,TX,MEDINA,-99.11,29.356,1.36169
48,327,TX,MENARD,-99.82,30.89,1.31457
48,329,TX,MIDLAND,-102.031,31.869,1.33568
48,331,TX,MILAM,-96.977,30.786,1.63037
48,333,TX,MILLS,-98.595,31.495,1.35035
48,335,TX,MITCHELL,-100.921,32.306,1.60028
48,337,TX,MONTAGUE,-97.724,33.675,1.32663
48,339,TX,MONTGOMERY,-95.503,30.3,1.15481
48,341,TX,MOORE,-101.892,35.838,2.06088
48,343,TX,MORRIS,-94.732,33.114,1.62832
48,345,TX,MOTLEY,-100.779,34.074,1.44996
48,347,TX,NACOGDOCHES,-94.616,31.616,1.702
48,349,TX,NAVARRO,-96.472,32.047,1.41502
48,351,TX,NEWTON,-93.744,30.786,1.45921
48,353,TX,NOLAN,-100.406,32.303,1.41982
48,355,TX,NUECES,-97.515,27.735,1.18091
48,357,TX,OCHILTREE,-100.815,36.278,2.06605
48,359,TX,OLDHAM,-102.602,35.405,2.22067
48,361,TX,ORANGE,-93.894,30.12,1.28857
48,363,TX,PALOPINTO,-98.313,32.753,1.621
48,365,TX,PANOLA,-94.306,32.163,1.56152
48,367,TX,PARKER,-97.805,32.778,1.53194
48,369,TX,PARMER,-102.784,34.53,1.75837
48,371,TX,PECOS,-102.723,30.781,1.59146
48,373,TX,POLK,-94.829,30.794,1.60362
48,375,TX,POTTER,-101.894,35.401,2.01317
48,377,TX,PRESIDIO,-104.239,30,1.86445
48,379,TX,RAINS,-95.793,32.87,1.44441
48,381,TX,RANDALL,-101.896,34.966,2.19777
48,383,TX,REAGAN,-101.523,31.366,1.75437
48,385,TX,REAL,-99.822,29.832,1.31658
48,387,TX,REDRIVER,-95.05,33.62,1.56738
48,389,TX,REEVES,-103.692,31.323,2.31722
48,391,TX,REFUGIO,-97.159,28.322,1.11544
48,393,TX,ROBERTS,-100.813,35.838,1.67689
48,395,TX,ROBERTSON,-96.512,31.026,1.60382
48,397,TX,ROCKWALL,-96.408,32.898,1.7237
48,399,TX,RUNNELS,-99.976,31.831,1.44579
48,401,TX,RUSK,-94.762,32.108,1.76428
48,403,TX,SABINE,-93.85,31.344,1.57755
48,405,TX,SANAUGUSTINE,-94.168,31.394,1.49256
48,407,TX,SANJACINTO,-95.164,30.577,0
48,409,TX,SANPATRICIO,-97.52,28.009,1.06028
48,411,TX,SANSABA,-98.817,31.155,1.61123
48,413,TX,SCHLEICHER,-100.538,30.897,1.40289
48,415,TX,SCURRY,-100.916,32.746,1.61156
48,417,TX,SHACKELFORD,-99.354,32.736,1.52903
48,419,TX,SHELBY,-94.144,31.792,1.61028
48,421,TX,SHERMAN,-101.893,36.278,2.15336
48,423,TX,SMITH,-95.268,32.376,1.49121
48,425,TX,SOMERVELL,-97.774,32.222,1.49922
48,427,TX,STARR,-98.737,26.563,1.66965
48,429,TX,STEPHENS,-98.836,32.736,1.74313
48,431,TX,STERLING,-101.05,31.828,1.60128
48,433,TX,STONEWALL,-100.253,33.179,1.55834
48,435,TX,SUTTON,-100.538,30.498,1.43865
48,437,TX,SWISHER,-101.735,34.53,1.87872
48,439,TX,TARRANT,-97.292,32.77,1.78984
48,441,TX,TAYLOR,-99.89,32.301,1.43081
48,443,TX,TERRELL,-102.076,30.226,1.80644
48,445,TX,TERRY,-102.335,33.174,1.08936
48,447,TX,THROCKMORTON,-99.212,33.177,1.76799
48,449,TX,TITUS,-94.966,33.216,1.60567
48,451,TX,TOMGREEN,-100.462,31.404,1.38533
48,453,TX,TRAVIS,-97.782,30.335,1.56748
48,453,TX,TRAVIS,-97.45,30.461,1.56748
48,455,TX,TRINITY,-95.137,31.087,1.5623
48,457,TX,TYLER,-94.377,30.772,1.43615
48,459,TX,UPSHUR,-94.941,32.736,1.47886
48,461,TX,UPTON,-102.043,31.369,1.72964
48,463,TX,UVALDE,-99.762,29.357,1.39252
48,465,TX,VALVERDE,-101.151,29.894,1.59107
48,467,TX,VANZANDT,-95.836,32.563,1.52882
48,469,TX,VICTORIA,-96.971,28.796,1.02615
48,471,TX,WALKER,-95.572,30.738,1.97963
48,473,TX,WALLER,-95.987,30.01,1.29937
48,475,TX,WARD,-103.101,31.51,1.6036
48,477,TX,WASHINGTON,-96.403,30.214,1.50693
48,479,TX,WEBB,-99.333,27.762,1.53934
48,481,TX,WHARTON,-96.222,29.278,1.52035
48,483,TX,WHEELER,-100.269,35.401,1.40059
48,485,TX,WICHITA,-98.703,33.988,1.69902
48,487,TX,WILBARGER,-99.241,34.08,1.62268
48,489,TX,WILLACY,-97.591,26.476,1.30127
48,491,TX,WILLIAMSON,-97.601,30.648,1.81215
48,491,TX,WILLIAMSON,-97.45,30.461,1.81215
48,493,TX,WILSON,-98.086,29.174,1.47922
48,495,TX,WINKLER,-103.048,31.85,0.822249
48,497,TX,WISE,-97.654,33.216,1.35132
48,499,TX,WOOD,-95.382,32.786,1.45277
48,501,TX,YOAKUM,-102.827,33.173,1.15545
48,503,TX,YOUNG,-98.687,33.177,1.69975
48,505,TX,ZAPATA,-99.17,26.994,1.29234
48,507,TX,ZAVALA,-99.76,28.866,1.50903
49,1,UT,BEAVER,-113.235,38.358,3.28222
49,3,UT,BOXELDER,-113.081,41.521,2.39042
49,5,UT,CACHE,-111.743,41.722,1.96949
49,7,UT,CARBON,-110.589,39.648,2.19144
49,9,UT,DAGGETT,-109.504,40.887,1.86085
49,11,UT,DAVIS,-112.111,40.991,2.42813
49,13,UT,DUCHESNE,-110.424,40.298,1.62998
49,15,UT,EMERY,-110.7,38.996,2.24371
49,17,UT,GARFIELD,-111.442,37.855,1.72841
49,19,UT,GRAND,-109.568,38.983,2.3033
49,21,UT,IRON,-113.289,37.859,3.06762
49,23,UT,JUAB,-112.786,39.702,3.07776
49,25,UT,KANE,-111.886,37.285,1.40569
49,27,UT,MILLARD,-113.1,39.074,2.57041
49,29,UT,MORGAN,-111.573,41.089,2.12092
49,31,UT,PIUTE,-112.126,38.336,2.86849
49,33,UT,RICH,-111.244,41.632,1.95144
49,35,UT,SALTLAKE,-111.923,40.668,2.14234
49,37,UT,SANJUAN,-109.803,37.626,1.39761
49,39,UT,SANPETE,-111.575,39.374,1.9277
49,41,UT,SEVIER,-111.804,38.748,2.92615
49,43,UT,SUMMIT,-110.956,40.868,1.63219
49,45,UT,TOOELE,-113.13,40.449,2.5836
49,47,UT,UINTAH,-109.518,40.125,2.53099
49,49,UT,UTAH,-111.671,40.119,2.10743
49,51,UT,WASATCH,-111.169,40.33,1.58143
49,53,UT,WASHINGTON,-113.504,37.28,2.11895
49,55,UT,WAYNE,-110.901,38.324,2.22306
49,57,UT,WEBER,-111.912,41.27,1.89318
50,1,VT,ADDISON,-73.141,44.03,1.54228
50,3,VT,BENNINGTON,-73.093,43.036,1.84038
50,5,VT,CALEDONIA,-72.103,44.465,1.67407
50,7,VT,CHITTENDEN,-73.083,44.462,1.4168
50,9,VT,ESSEX,-71.737,44.728,1.51577
50,11,VT,FRANKLIN,-72.912,44.857,1.25526
50,13,VT,GRANDISLE,-73.295,44.798,0.960761
50,15,VT,LAMOILLE,-72.643,44.605,1.49344
50,17,VT,ORANGE,-72.378,44.006,1.92058
50,19,VT,ORLEANS,-72.244,44.829,1.24243
50,21,VT,RUTLAND,-73.037,43.58,1.85739
50,23,VT,WASHINGTON,-72.616,44.274,1.70047
50,25,VT,WINDHAM,-72.715,42.991,1.37859
50,27,VT,WINDSOR,-72.586,43.58,2.07599
51,1,VA,ACCOMACK,-75.759,37.764,0.732689
51,3,VA,ALBEMARLE,-78.486,38.037,1.80686
51,3,VA,ALBEMARLE,-78.556,38.023,1.80686
51,5,VA,ALLEGHANY,-80.007,37.788,1.66389
51,5,VA,ALLEGHANY,-79.99,37.776,1.66389
51,5,VA,ALLEGHANY,-79.825,37.823,1.66389
51,7,VA,AMELIA,-77.976,37.336,1.94352
51,9,VA,AMHERST,-79.146,37.605,1.44652
51,11,VA,APPOMATTOX,-78.812,37.372,1.70866
51,13,VA,ARLINGTON,-77.102,38.879,0
51,15,VA,AUGUSTA,-78.903,38.068,1.80309
51,15,VA,AUGUSTA,-79.13,38.163,1.80309
51,15,VA,AUGUSTA,-79.062,38.159,1.80309
51,17,VA,BATH,-79.742,38.059,1.78595
51,19,VA,BEDFORD,-79.524,37.315,1.48375
51,19,VA,BEDFORD,-79.52,37.338,1.48375
51,21,VA,BLAND,-81.131,37.133,1.81315
51,23,VA,BOTETOURT,-79.812,37.557,1.73621
51,25,VA,BRUNSWICK,-77.859,36.765,2.67139
51,27,VA,BUCHANAN,-82.036,37.267,1.74013
51,29,VA,BUCKINGHAM,-78.529,37.572,1.56736
51,31,VA,CAMPBELL,-79.097,37.206,2.08602
51,33,VA,CAROLINE,-77.348,38.027,1.70568
51,35,VA,CARROLL,-80.734,36.731,2.04132
51,36,VA,CHARLESCITY,-77.058,37.355,0
51,37,VA,CHARLOTTE,-78.662,37.011,1.53616
51,41,VA,CHESTERFIELD,-77.582,37.378,2.0922
51,43,VA,CLARKE,-77.997,39.112,2.08075
51,45,VA,CRAIG,-80.212,37.482,1.76257
51,47,VA,CULPEPER,-77.956,38.486,2.16154
51,49,VA,CUMBERLAND,-78.246,37.511,1.82626
51,51,VA,DICKENSON,-82.351,37.126,1.75231
51,53,VA,DINWIDDIE,-77.633,37.076,2.32516
51,57,VA,ESSEX,-76.943,37.942,1.70216
51,59,VA,FAIRFAX,-77.277,38.835,1.7944
51,59,VA,FAIRFAX,-77.3,38.853,1.7944
51,59,VA,FAIRFAX,-77.312,38.845,1.7944
51,61,VA,FAUQUIER,-77.81,38.738,2.0045
51,63,VA,FLOYD,-80.363,36.931,1.53262
51,65,VA,FLUVANNA,-78.278,37.842,1.59001
51,67,VA,FRANKLIN,-79.882,36.991,1.79086
51,69,VA,FREDERICK,-78.261,39.204,1.9801
51,69,VA,FREDERICK,-78.175,39.173,1.9801
51,71,VA,GILES,-80.704,37.314,1.56524
51,73,VA,GLOUCESTER,-76.523,37.401,1.32801
51,75,VA,GOOCHLAND,-77.917,37.721,1.87938
51,77,VA,GRAYSON,-81.225,36.657,2.00551
51,79,VA,GREENE,-78.466,38.297,2.00416
51,81,VA,GREENSVILLE,-77.559,36.676,1.9726
51,81,VA,GREENSVILLE,-77.536,36.695,1.9726
51,83,VA,HALIFAX,-78.937,36.767,1.79892
51,83,VA,HALIFAX,-78.907,36.707,1.79892
51,85,VA,HANOVER,-77.492,37.76,1.76081
51,87,VA,HENRICO,-77.409,37.542,1.99785
51,89,VA,HENRY,-79.874,36.683,2.12071
51,89,VA,HENRY,-79.864,36.682,2.12071
51,91,VA,HIGHLAND,-79.569,38.362,1.62407
51,93,VA,ISLEOFWIGHT,-76.709,36.907,1.38472
51,95,VA,JAMESCITY,-76.774,37.313,0
51,97,VA,KINGANDQUEEN,-76.895,37.718,1.48025
51,99,VA,KINGGEORGE,-77.157,38.274,1.49097
51,101,VA,KINGWILLIAM,-77.09,37.707,1.9226
51,103,VA,LANCASTER,-76.421,37.702,1.1787
51,105,VA,LEE,-83.128,36.705,1.85967
51,107,VA,LOUDOUN,-77.636,39.09,1.86201
51,109,VA,LOUISA,-77.964,37.978,1.81017
51,111,VA,LUNENBURG,-78.241,36.946,0
51,113,VA,MADISON,-78.279,38.414,2.15621
51,115,VA,MATHEWS,-76.271,37.416,1.43961
51,117,VA,MECKLENBURG,-78.362,36.68,1.81375
51,119,VA,MIDDLESEX,-76.504,37.621,1.77309
51,121,VA,MONTGOMERY,-80.387,37.174,1.85135
51,121,VA,MONTGOMERY,-80.519,37.132,1.85135
51,125,VA,NELSON,-78.887,37.787,1.5279
51,127,VA,NEWKENT,-76.999,37.506,1.60659
51,131,VA,NORTHAMPTON,-75.93,37.3,0.775315
51,133,VA,NORTHUMBERLAND,-76.38,37.855,1.48692
51,135,VA,NOTTOWAY,-78.052,37.143,2.14659
51,137,VA,ORANGE,-78.013,38.246,1.83095
51,139,VA,PAGE,-78.485,38.62,1.84303
51,141,VA,PATRICK,-80.285,36.678,2.06793
51,143,VA,PITTSYLVANIA,-79.398,36.821,2.60923
51,145,VA,POWHATAN,-77.916,37.55,1.87949
51,147,VA,PRINCEEDWARD,-78.442,37.224,1.51848
51,149,VA,PRINCEGEORGE,-77.224,37.186,1.77129
51,149,VA,PRINCEGEORGE,-77.297,37.31,1.77129
51,153,VA,PRINCEWILLIAM,-77.478,38.703,1.92652
51,153,VA,PRINCEWILLIAM,-77.479,38.752,1.92652
51,155,VA,PULASKI,-80.714,37.064,1.94945
51,157,VA,RAPPAHANNOCK,-78.16,38.684,2.14426
51,159,VA,RICHMOND,-76.731,37.937,1.31588
51,161,VA,ROANOKE,-80.052,37.272,1.67116
51,161,VA,ROANOKE,-79.983,37.28,1.67116
51,163,VA,ROCKBRIDGE,-79.447,37.814,1.57699
51,163,VA,ROCKBRIDGE,-79.444,37.782,1.57699
51,163,VA,ROCKBRIDGE,-79.357,37.732,1.57699
51,165,VA,ROCKINGHAM,-78.875,38.51,1.70748
51,165,VA,ROCKINGHAM,-78.874,38.436,1.70748
51,167,VA,RUSSELL,-82.096,36.934,1.97909
51,169,VA,SCOTT,-82.603,36.714,2.01197
51,171,VA,SHENANDOAH,-78.57,38.859,1.82017
51,173,VA,SMYTH,-81.537,36.844,1.77184
51,175,VA,SOUTHAMPTON,-77.106,36.72,1.68072
51,177,VA,SPOTSYLVANIA,-77.657,38.185,1.81693
51,179,VA,STAFFORD,-77.458,38.42,1.67786
51,181,VA,SURRY,-76.889,37.117,1.56276
51,183,VA,SUSSEX,-77.263,36.921,1.84138
51,185,VA,TAZEWELL,-81.561,37.125,1.72421
51,187,VA,WARREN,-78.207,38.909,1.71084
51,191,VA,WASHINGTON,-81.96,36.724,1.92741
51,193,VA,WESTMORELAND,-76.797,38.113,1.58197
51,195,VA,WISE,-82.621,36.974,1.84881
51,195,VA,WISE,-82.627,36.933,1.84881
51,197,VA,WYTHE,-81.078,36.917,2.109
51,199,VA,YORK,-76.443,37.238,1.99333
51,510,VA,XALEXANDRIA,-77.086,38.818,0
51,515,VA,XBEDFORD,-79.52,37.338,1.6581
51,520,VA,XBRISTOL,-82.167,36.613,2.18267
51,530,VA,XBUENAVISTA,-79.357,37.732,1.88089
51,540,VA,XCHARLOTTESVILLE,-78.486,38.037,1.9088
51,550,VA,XCHESAPEAKE,-76.303,36.678,1.04874
51,560,VA,XCLIFTONFORGE,-79.825,37.823,1.45718
51,570,VA,XCOLONIALHEIGHTS,-77.398,37.265,0
51,580,VA,XCOVINGTON,-79.99,37.776,1.40978
51,590,VA,XDANVILLE,-79.41,36.583,2.82292
51,595,VA,XEMPORIA,-77.536,36.695,1.83704
51,600,VA,XFAIRFAX,-77.3,38.853,2.03588
51,600,VA,XFAIRFAX,-77.312,38.845,2.03588
51,610,VA,XFALLSCHURCH,-77.175,38.884,1.6619
51,620,VA,XFRANKLIN,-76.936,36.682,1.82
51,630,VA,XFREDERICKSBURG,-77.486,38.299,0
51,640,VA,XGALAX,-80.918,36.665,2.05933
51,650,VA,XHAMPTON,-76.297,37.047,0
51,660,VA,XHARRISONBURG,-78.874,38.436,2.04005
51,670,VA,XHOPEWELL,-77.298,37.291,1.85217
51,678,VA,XLEXINGTON,-79.444,37.782,1.97511
51,680,VA,XLYNCHBURG,-79.191,37.4,2.06435
51,683,VA,XMANASSAS,-77.484,38.748,1.98449
51,685,VA,XMANASSASPARK,-77.451,38.775,2.13495
51,690,VA,XMARTINSVILLE,-79.864,36.682,2.25671
51,700,VA,XNEWPORTNEWS,-76.517,37.076,2.7537
51,710,VA,XNORFOLK,-76.245,36.923,0
51,720,VA,XNORTON,-82.627,36.933,2.18287
51,730,VA,XPETERSBURG,-77.392,37.204,0
51,735,VA,XPOQUOSON,-76.271,37.15,0
51,740,VA,XPORTSMOUTH,-76.357,36.858,0.869444
51,750,VA,XRADFORD,-80.557,37.123,2.174
51,750,VA,XRADFORD,-80.519,37.132,2.174
51,760,VA,XRICHMOND,-77.476,37.529,0
51,770,VA,XROANOKE,-79.958,37.278,2.07067
51,775,VA,XSALEM,-80.056,37.286,1.58756
51,780,VA,XSOUTHBOSTON,-78.907,36.707,1.80444
51,790,VA,XSTAUNTON,-79.062,38.159,1.97662
51,800,VA,XSUFFOLK,-76.634,36.702,1.456
51,810,VA,XVIRGINIABEACH,-76.017,36.778,1.0623
51,820,VA,XWAYNESBORO,-78.903,38.068,1.74044
51,830,VA,XWILLIAMSBURG,-76.708,37.27,0.557005
51,840,VA,XWINCHESTER,-78.175,39.173,1.88551
53,1,WA,ADAMS,-118.56,46.984,2.01308
53,3,WA,ASOTIN,-117.204,46.193,1.51437
53,5,WA,BENTON,-119.512,46.236,1.8814
53,7,WA,CHELAN,-120.616,47.869,1.26279
53,9,WA,CLALLAM,-123.925,48.108,0.214039
53,11,WA,CLARK,-122.481,45.779,0.647005
53,13,WA,COLUMBIA,-117.908,46.299,1.75714
53,15,WA,COWLITZ,-122.679,46.193,0.48996
53,17,WA,DOUGLAS,-119.69,47.739,1.92778
53,19,WA,FERRY,-118.514,48.476,1.94756
53,21,WA,FRANKLIN,-118.893,46.535,1.86925
53,23,WA,GARFIELD,-117.543,46.43,1.89129
53,25,WA,GRANT,-119.451,47.204,1.99778
53,27,WA,GRAYSHARBOR,-123.826,47.144,0.339015
53,29,WA,ISLAND,-122.574,48.163,0.299126
53,31,WA,JEFFERSON,-123.574,47.776,0.215209
53,33,WA,KING,-121.834,47.491,0.685184
53,35,WA,KITSAP,-122.648,47.64,0.326259
53,37,WA,KITTITAS,-120.677,47.124,1.09844
53,39,WA,KLICKITAT,-120.789,45.873,1.242
53,41,WA,LEWIS,-122.391,46.578,0.56815
53,43,WA,LINCOLN,-118.42,47.578,2.03492
53,45,WA,MASON,-123.182,47.351,0.322299
53,47,WA,OKANOGAN,-119.739,48.55,1.43449
53,49,WA,PACIFIC,-123.778,46.552,0.361881
53,51,WA,PENDOREILLE,-117.273,48.532,1.68799
53,53,WA,PIERCE,-122.138,47.038,0.667137
53,55,WA,SANJUAN,-122.977,48.566,0.302752
53,57,WA,SKAGIT,-121.798,48.482,0.503225
53,59,WA,SKAMANIA,-121.914,46.023,0.523687
